pnl_pct,exit_reason,days_held,pattern,symbol,entry_price,exit_price,sl_price,t1_price,in_opt_sample
3.869411485565945,WIN_T1,8,Double Top Breakout,MO,38.22264225200114,39.77807884589085,37.250405059456384,39.77807884589085,True
9.06404479291737,WIN_T1,7,Falling Wedge,HAL,35.4396438386032,38.722788318261784,34.41539746220662,38.722788318261784,False
5.257594896326181,WIN_T1,2,Falling Wedge,HIG,65.99533601292538,69.59709410298011,64.75087180830779,69.59709410298011,False
-5.474269531448069,LOSS,10,Channel Breakout,CRL,289.7986476716598,274.5138858949649,274.5138858949649,309.21700634801437,True
2.284394662168604,WIN_T1,1,Ascending Triangle,HUM,422.989842990922,433.4985800717038,415.7567048815513,433.4985800717038,False
3.4537304055799223,WIN_T1,9,Falling Wedge,DOC,26.33290347627372,27.295036777258346,25.619731152617355,27.295036777258346,False
11.707873435279794,WIN_T1,7,Inverse Head & Shoulders,TSLA,306.27500915527344,342.745849609375,287.89850860595703,342.745849609375,False
9.594610011536808,WIN_T1,9,Ascending Triangle,TGT,197.3398403030664,216.6685080581413,189.36105450819554,216.6685080581413,False
4.268979039110773,WIN_T1,1,Inverse Head & Shoulders,TMUS,122.77380078112408,128.26053620355214,119.02171016787293,128.26053620355214,False
4.963665282957938,WIN_T1,7,Inverse Head & Shoulders,TSN,80.6517013459765,84.81628524849361,78.63666858841658,84.81628524849361,False
5.550794104820311,WIN_T1,2,Falling Wedge,SYF,32.483252199656675,34.351297152208446,31.812756133027165,34.351297152208446,False
-3.327998405700127,LOSS,10,Double Top Breakout,STE,235.7436339864277,228.3695768737927,228.3695768737927,248.066529515813,False
5.711840071123959,WIN_T1,2,Falling Wedge,SYY,73.18319012754395,77.50966328683093,71.4073741414062,77.50966328683093,True
-4.127173256274815,LOSS,13,Channel Breakout,TMO,570.1560260015635,547.7650110293908,547.7650110293908,604.0217227568254,True
7.086718036642105,WIN_T1,1,Falling Wedge,ROST,89.8701887328305,96.41877598478996,88.56260640936631,96.41877598478996,False
3.3336162628172517,WIN_T1,2,Falling Wedge,PPL,24.525827507536405,25.39247613693322,23.86258642549427,25.39247613693322,False
7.080901109241626,WIN_T1,9,Falling Wedge,PPG,114.73130150727091,123.08477411136116,111.139729677418,123.08477411136116,False
-7.198555406591707,LOSS,8,Channel Breakout,PYPL,105.56089000461404,98.1731526299498,98.1731526299498,119.48815410374064,True
-3.663112075632606,LOSS,10,Channel Breakout,ORCL,74.9826463434209,72.385913263273,72.385913263273,81.93166537229818,False
-2.9434997567253056,LOSS,9,Channel Breakout,NEE,72.00428719095646,70.02884974704078,70.02884974704078,77.997481280714,True
7.309528369351462,WIN_T1,9,Falling Wedge,MNST,40.30850871762535,43.335487615037934,39.67419598667122,43.335487615037934,False
-4.822122175096698,LOSS,9,Channel Breakout,CRM,191.17050705246555,182.33437265374874,182.33437265374874,217.3981025433344,True
7.154195676822145,WIN_T1,7,Channel Breakout,MRSH,149.3390457608437,160.32173140799512,145.38064989891413,160.32173140799512,True
5.09633812555057,WIN_T1,2,Inverse Head & Shoulders,XEL,61.68652106805909,64.95364780171249,60.03129071921857,64.95364780171249,True
-3.391810722087696,LOSS,7,Inverse Head & Shoulders,TSN,80.6517013459765,78.07745169486948,78.07745169486948,84.81628524849361,True
-2.7332710612457136,LOSS,3,Inverse Head & Shoulders,PPL,25.58626453531668,24.938095100189727,24.938095100189727,27.511915793888402,False
-3.0359831247012985,LOSS,6,Ascending Triangle,SJM,118.42207988949065,115.0636496879044,115.0636496879044,124.34255080319102,False
-1.7684750805854308,LOSS,1,Channel Breakout,ORCL,72.01202685634864,70.88253616008232,70.88253616008232,81.22419603976968,False
-3.867329422582873,LOSS,9,Inverse Head & Shoulders,MNST,42.64000129699707,41.07625198364258,41.07625198364258,46.01500225067139,False
4.754804764201319,WIN_T1,17,Inverse Head & Shoulders,NI,25.140942636882507,26.386627260419882,24.39065037167464,26.386627260419882,False
-1.2207513388520654,LOSS,3,Falling Wedge,PCAR,47.95546948986164,47.465963392991085,47.465963392991085,52.1720509807444,False
-0.13165089018985365,LOSS,3,Falling Wedge,RF,17.30274512178563,17.31457139404909,17.31457139404909,19.513377580219668,False
-5.945945166675114,LOSS,15,Inverse Head & Shoulders,LUV,42.44722204673676,40.00822794315444,40.00822794315444,46.72238355381471,False
-2.6365649289091273,LOSS,10,Channel Breakout,ADBE,400.1238505709734,390.3745731557603,390.3745731557603,460.15197529252885,False
-3.0493175370055683,LOSS,6,Inverse Head & Shoulders,ES,73.71173646830815,71.61145503428531,71.61145503428531,77.90787960714155,True
-3.5610729094578195,LOSS,2,Ascending Triangle,IP,38.35649604759311,37.0673062499202,37.0673062499202,41.06949662877831,False
-2.9032367402778463,LOSS,6,Inverse Head & Shoulders,D,67.75078573030692,65.91932159861834,65.91932159861834,70.78764059121752,False
-0.06867993889620966,LOSS,1,Falling Wedge,MKC,91.80906472044155,91.92962844033126,91.92962844033126,100.9922772762084,False
5.616332756694995,WIN_T1,1,Falling Wedge,MAS,46.69893965908097,49.41510538350133,44.99843353977195,49.41510538350133,False
-4.778133388253908,LOSS,6,Falling Wedge,CRH,37.5194084833363,35.80171991648531,35.80171991648531,41.033018973011494,True
-3.0760701800961443,LOSS,6,Inverse Head & Shoulders,L,63.09524197135478,61.28057853195714,61.28057853195714,66.28665865945783,True
-3.1657665201430993,LOSS,2,Inverse Head & Shoulders,AMGN,209.91655845380052,203.69092344294108,203.69092344294108,221.56160364611344,False
-4.263355236341317,LOSS,3,Inverse Head & Shoulders,AZO,2080.4649658203125,1995.9282836914062,1995.9282836914062,2241.1874389648438,True
0.33617704319276004,WIN_T1,1,Falling Wedge,ALLE,105.6223525121839,106.18867531883436,99.02200349520338,106.18867531883436,True
-1.8238866989628815,LOSS,3,Falling Wedge,BBY,75.0256263608683,73.80729519358057,73.80729519358057,83.96852804364106,False
-4.369196165929864,LOSS,6,Channel Breakout,BR,135.9658478743957,130.29716495784237,130.29716495784237,146.6045895262797,True
-3.1247002753358477,LOSS,1,Falling Wedge,BLDR,61.167863199805424,59.37888653638366,59.37888653638366,68.86935851087918,False
5.1983885701164185,WIN_T1,10,Ascending Triangle,CI,225.5871770972508,237.76524948131706,217.20055324970508,237.76524948131706,False
-3.528521438045209,LOSS,6,Inverse Head & Shoulders,LNT,52.45993976399309,50.71379942256298,50.71379942256298,55.07561095077891,False
-5.113083653588904,LOSS,10,Channel Breakout,ACN,286.09735487148805,272.04115249594673,272.04115249594673,306.17832713563064,False
-6.189461413170857,LOSS,13,Inverse Head & Shoulders,DAL,41.216297472729536,38.747663239662685,38.747663239662685,47.46631209401276,False
-3.79371228031306,LOSS,3,Inverse Head & Shoulders,EXR,169.89708582698006,163.79147338972186,163.79147338972186,182.16232771440838,True
-4.5428322449839476,LOSS,3,Inverse Head & Shoulders,GDDY,86.29000091552734,82.54257093157088,82.54257093157088,92.70500183105469,False
-0.3536147360957579,LOSS,9,Falling Wedge,HD,266.48817802129827,266.07881290990446,266.07881290990446,296.701401443529,False
-2.786031245962246,LOSS,2,Ascending Triangle,INVH,35.51699789080032,34.59851722771647,34.59851722771647,37.747416096690756,True
4.698404523231374,WIN_T1,2,Inverse Head & Shoulders,KIM,20.314711438065324,21.309808182028917,19.628276026724453,21.309808182028917,False
-5.053651183161261,LOSS,15,Falling Wedge,LEN,69.27685663712107,65.91439966529651,65.91439966529651,77.31960507038076,False
-3.4903731404280687,LOSS,6,Double Top Breakout,CLX,126.25699997677144,122.10267356162548,122.10267356162548,135.36831138979764,False
-3.762835029154347,LOSS,31,Inverse Head & Shoulders,PEG,58.63812713317537,56.548947399234535,56.548947399234535,61.71042379702928,True
9.255790179416964,WIN_T1,7,Channel Breakout,ALB,202.77499349433404,221.94897141548466,190.30956706231325,221.94897141548466,False
1.2525283029094612,WIN_T1,1,Falling Wedge,FTNT,56.40800094604492,57.22734312489166,48.98669686715213,57.22734312489166,False
3.7485826987638653,WIN_T1,14,Falling Wedge,CMS,60.5025948973558,62.89158989177598,58.73942168148683,62.89158989177598,True
3.3163327306675696,WIN_T1,1,Falling Wedge,BDX,181.92240796534225,188.31940514104616,177.40498194656578,188.31940514104616,False
